roomType_keyitem,roomType_bosskey,roomType_s,roomType_b,roomType_k,roomType_l,roomType_p,itemLockedFromNeighbors,distanceOfRoomToOptimalPath,passableFromNeighbors,doorGoTo_keyitem,doorGoTo_bosskey,doorGoTo_s,doorGoTo_b,doorGoTo_k,doorGoTo_l,doorGoTo_p,doorsOnPath,puzzleRoomsInLevel,puzzleLockedDoorsOnPath,itemLockedDoorsInLevel,softLockedToNeighbors,passableDoorsInLevel,doorsToNeighbors,pathLength,bombLockedFromNeighbors,doorTypesFrom_keyitem,doorTypesFrom_bosskey,doorTypesFrom_s,doorTypesFrom_b,doorTypesFrom_k,doorTypesFrom_l,doorTypesFrom_p,bigKeyDoorsInLevel,puzzleNeighbors,bombLockedToNeighbors,distanceToSpecialItem,crossings,pureDepth,oneWayLockedFromNeighbors,lockedDoorsOnPath,bigKeyLockedDoorsOnPath,softLockedDoorsOnPath,bigKeyLockedFromNeighbors,puzzleLockedDoorsInLevel,lockedFromNeighbors,lookAheadsInLevel,puzzleLockedToNeighbors,oneWayLockedToNeighbors,itemRoomsInLevel,enemyRoomsOnPath,doorTypesTo_keyitem,doorTypesTo_bosskey,doorTypesTo_s,doorTypesTo_b,doorTypesTo_k,doorTypesTo_l,doorTypesTo_p,maximumDistanceToPath,distanceToDungeonKey,lockedToNeighbors,lockedDoorsInLevel,bombLockedDoorsOnPath,totalCrossings,itemLockedToNeighbors,roomsOnPath,puzzleLockedFromNeighbors,itemLockedDoorsOnPath,doorCameFrom_keyitem,doorCameFrom_bosskey,doorCameFrom_s,doorCameFrom_b,doorCameFrom_k,doorCameFrom_l,doorCameFrom_p,softLockedDoorsInLevel,oneWayDoorsOnPath,lookAheadsOnPath,puzzleRoomsOnPath,numberOfNeighbors,bigKeyLockedToNeighbors,roomCameFrom_keyitem,roomCameFrom_bosskey,roomCameFrom_s,roomCameFrom_b,roomCameFrom_k,roomCameFrom_l,roomCameFrom_p,doorsInLevel,itemRoomsOnPath,oneWayDoorsInLevel,roomGoTo_keyitem,roomGoTo_bosskey,roomGoTo_s,roomGoTo_b,roomGoTo_k,roomGoTo_l,roomGoTo_p,itemNeighbors,bombLockedDoorsInLevel,passableToNeighbors,enemyRoomsInLevel,maximumCrossings,depth,softLockedFromNeighbors,lookAheadToNeighbors,roomsInLevel,enemyNeighbors,lookAheadFromNeighbors
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,10,1,6,0,0,1,32,0,0,0,0,0,0,0,0,2,1,0,13,0,4,0,13,2,10,0,2,0,21,1,0,15,10,0,0,0,0,0,0,0,4,19,0,16,6,32,0,27,1,4,0,0,0,0,0,0,0,10,2,11,7,1,0,0,0,0,0,0,0,1,108,8,4,0,0,0,0,0,0,0,0,7,0,18,3,6,0,0,41,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,75,10,1,6,3,0,4,32,0,0,0,1,0,0,3,0,2,1,0,13,1,3,0,13,2,10,0,2,0,21,1,0,15,10,0,0,1,0,0,3,0,4,19,0,16,6,32,0,27,1,4,0,0,0,0,0,1,0,10,2,11,7,4,0,0,0,0,0,1,0,0,108,8,4,0,0,0,0,0,0,0,3,7,0,18,3,5,3,1,41,3,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,75,10,1,6,0,0,3,32,0,0,0,0,0,0,0,0,2,0,0,13,1,5,1,13,2,10,0,2,0,21,0,1,15,10,0,0,0,0,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,0,0,0,0,0,10,2,11,7,3,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,2,7,2,18,3,7,0,0,41,2,0
0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,75,10,1,6,0,0,3,32,0,0,0,0,0,0,0,0,2,3,0,13,1,2,0,13,2,10,0,2,0,21,0,0,15,10,0,0,0,0,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,0,0,0,0,0,10,2,11,7,3,0,0,0,0,0,0,0,1,108,8,4,0,0,0,0,0,0,1,0,7,3,18,3,4,0,0,41,0,0
0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,75,10,1,6,0,0,2,32,0,0,0,0,0,0,0,0,2,0,0,13,1,8,0,13,2,10,0,2,0,21,0,0,15,10,0,0,0,0,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,0,0,0,0,0,10,2,11,7,2,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,0,7,2,18,3,10,0,0,41,1,0
0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,75,10,1,6,0,0,3,32,0,0,0,1,0,0,0,0,2,1,0,13,0,4,0,13,2,10,0,2,0,21,0,0,15,10,0,0,1,0,0,0,0,4,19,0,16,6,32,1,27,0,4,0,0,0,0,0,0,0,10,2,11,7,3,0,0,0,0,0,0,0,1,108,8,4,0,0,0,0,0,0,0,2,7,1,18,3,6,0,1,41,1,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,75,10,1,6,0,0,3,32,2,0,0,0,2,0,0,0,2,1,2,13,1,10,0,13,2,10,0,2,0,21,0,0,15,10,0,0,0,2,0,0,0,4,19,0,16,6,32,1,27,0,4,0,0,0,1,0,0,0,10,2,11,7,3,0,0,0,0,0,0,0,1,108,8,4,0,0,0,0,0,0,0,1,7,0,18,3,20,0,0,41,1,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,75,10,1,6,2,0,8,32,1,0,0,2,1,1,2,0,2,2,1,13,3,9,1,13,2,10,0,2,1,21,0,1,15,10,0,0,2,1,1,2,0,4,19,1,16,6,32,0,27,0,4,0,0,0,0,0,0,0,10,2,11,7,8,0,0,0,0,0,1,0,1,108,8,4,0,0,0,0,0,0,0,2,7,1,18,3,11,2,2,41,3,2
0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,75,10,1,6,0,0,2,32,0,0,0,0,0,0,0,0,2,0,0,13,1,10,0,13,2,10,0,2,0,21,0,0,15,10,0,0,0,0,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,0,0,0,0,0,10,2,11,7,2,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,0,7,2,18,3,22,0,0,41,2,0
0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,75,10,1,6,0,0,3,32,0,0,0,1,0,0,0,0,2,0,0,13,0,11,1,13,2,10,0,2,0,21,0,1,15,10,0,0,1,0,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,1,0,0,0,0,10,2,11,7,3,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,1,0,0,3,7,1,18,3,15,0,1,41,2,1
0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,75,10,1,6,0,0,2,32,0,0,0,0,0,0,0,0,2,0,0,13,0,12,1,13,2,10,0,2,0,21,0,1,15,10,0,0,0,0,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,0,0,0,0,0,10,2,11,7,2,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,1,7,1,18,3,14,0,0,41,1,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,75,10,1,6,0,0,2,32,1,0,0,1,1,0,0,0,2,0,1,13,0,14,0,13,2,10,0,2,0,21,0,0,15,10,0,0,1,1,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,1,0,0,0,0,10,2,11,7,2,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,1,7,0,18,3,17,0,1,41,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,75,10,1,6,0,0,3,32,1,0,0,1,1,0,0,0,2,0,1,13,1,13,0,13,2,10,0,2,0,21,0,0,15,10,0,0,1,1,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,1,0,0,0,0,10,2,11,7,3,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,1,0,0,1,7,1,18,3,16,0,1,41,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,10,1,6,2,0,2,32,0,0,0,0,0,0,2,0,2,1,0,13,2,12,0,13,2,10,0,2,0,21,0,0,15,10,0,0,0,0,0,2,0,4,19,0,16,6,32,0,27,0,4,0,0,0,0,0,1,0,10,2,11,7,2,0,0,0,0,0,0,0,1,108,8,4,0,0,0,0,1,0,0,1,7,0,18,3,15,2,0,41,0,0
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,75,10,1,6,0,0,4,32,1,0,0,1,1,0,0,0,2,1,1,13,2,11,0,13,2,10,0,2,0,21,0,0,15,10,0,0,1,1,0,0,0,4,19,0,16,6,32,1,27,0,4,0,0,0,0,0,0,0,10,2,11,7,4,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,2,7,1,18,3,14,0,1,41,2,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,10,1,6,0,0,2,32,1,0,0,0,1,0,0,0,2,2,1,13,1,11,0,13,2,10,0,2,0,21,0,0,15,10,0,0,0,1,0,0,0,4,19,0,16,6,32,1,27,0,4,0,0,0,1,0,0,0,10,2,11,7,2,0,0,0,0,0,0,0,1,108,8,4,0,0,0,0,0,0,1,0,7,0,18,3,19,0,0,41,1,0
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,75,10,1,6,0,0,3,32,0,0,0,1,0,0,0,0,2,1,0,13,1,11,0,13,2,10,0,2,0,21,0,0,15,10,0,0,1,0,0,0,0,4,19,0,16,6,32,1,27,0,4,0,0,0,0,0,0,0,10,2,11,7,3,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,0,7,1,18,3,13,0,1,41,1,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,75,10,1,6,1,0,4,32,0,0,0,2,0,0,1,0,2,0,0,13,1,10,0,13,2,10,0,2,0,21,0,0,15,10,0,0,2,0,0,1,0,4,19,0,16,6,32,0,27,0,4,0,0,0,0,0,0,0,10,2,11,7,4,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,2,7,1,18,3,12,1,2,41,1,2
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,75,10,1,6,0,0,1,32,0,0,0,0,0,1,0,0,2,0,0,13,0,7,0,13,2,10,0,2,1,21,0,0,15,10,0,0,0,0,1,0,0,4,19,1,16,6,32,0,27,0,4,0,0,0,0,1,0,0,10,2,11,7,1,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,0,7,0,18,3,9,0,0,41,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,75,10,1,6,0,0,5,32,0,0,0,0,0,4,0,0,2,2,0,13,1,6,0,13,2,10,0,2,4,21,0,0,15,10,0,0,0,0,4,0,0,4,19,4,16,6,32,0,27,0,4,0,0,0,0,0,0,0,10,2,11,7,5,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,2,7,1,18,3,8,0,0,41,3,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,10,1,6,0,0,1,32,0,0,0,0,0,1,0,0,2,0,0,13,0,7,0,13,2,10,0,2,1,21,0,0,15,10,0,0,0,0,1,0,0,4,19,1,16,6,32,0,27,0,4,0,0,0,0,1,0,0,10,2,11,7,1,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,0,7,0,18,3,9,0,0,41,1,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,75,10,1,6,0,0,2,32,0,0,0,0,0,0,0,0,2,0,0,13,1,15,0,13,2,10,1,2,0,21,0,0,15,10,0,0,0,0,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,0,0,0,0,0,10,2,11,7,2,1,0,0,0,0,0,0,0,108,8,4,0,0,0,1,0,0,0,0,7,1,18,3,29,0,0,41,2,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,75,10,1,6,0,0,2,32,0,0,0,0,0,0,0,0,2,1,0,13,1,16,0,13,2,10,1,2,0,21,0,0,15,10,0,0,0,0,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,0,0,0,0,0,10,2,11,7,2,1,0,0,0,0,0,0,1,108,8,4,0,0,0,0,0,0,0,0,7,1,18,3,30,0,0,41,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75,10,1,6,0,0,1,32,0,0,0,0,0,0,0,0,2,0,0,13,1,17,0,13,2,10,0,2,0,21,0,0,15,10,0,0,0,0,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,0,0,0,0,0,10,2,11,7,1,0,0,0,0,1,0,0,0,108,8,4,0,0,0,0,0,0,0,0,7,1,18,3,31,0,0,41,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,75,10,1,6,1,0,2,32,0,0,0,0,0,0,1,0,2,1,0,13,1,14,0,13,2,10,0,2,0,21,0,0,15,10,0,0,0,0,0,1,0,4,19,0,16,6,32,0,27,0,4,0,0,0,0,0,0,0,10,2,11,7,2,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,1,0,7,1,18,3,28,1,0,41,0,0
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,75,10,1,6,0,0,1,32,0,0,0,0,0,1,0,0,2,0,0,13,0,7,0,13,2,10,0,2,1,21,0,0,15,10,0,0,0,0,1,0,0,4,19,1,16,6,32,0,27,0,4,0,0,0,0,1,0,0,10,2,11,7,1,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,0,7,0,18,3,9,0,0,41,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75,10,1,6,0,0,2,32,0,0,0,0,0,1,0,0,2,1,0,13,1,7,0,13,2,10,0,2,1,21,0,0,15,10,0,0,0,0,1,0,0,4,19,1,16,6,32,0,27,0,4,0,0,0,0,1,0,0,10,2,11,7,2,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,1,0,1,1,7,1,18,3,9,0,0,41,1,0
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,75,10,1,6,0,0,2,32,0,0,0,0,0,0,0,0,2,0,0,13,0,5,0,13,2,10,0,2,0,21,0,0,15,10,0,0,0,0,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,0,0,0,0,0,10,2,11,7,2,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,0,7,2,18,3,8,0,0,41,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75,10,1,6,0,0,2,32,0,0,0,0,0,2,0,0,2,0,0,13,1,10,0,13,2,10,0,2,2,21,0,0,15,10,0,0,0,0,2,0,0,4,19,2,16,6,32,0,27,0,4,0,0,0,0,1,0,0,10,2,11,7,2,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,0,7,0,18,3,24,0,0,41,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75,10,1,6,0,0,2,32,0,0,0,0,0,2,0,0,2,0,0,13,1,11,0,13,2,10,0,2,2,21,0,0,15,10,0,0,0,0,2,0,0,4,19,2,16,6,32,0,27,0,4,0,0,0,0,1,0,0,10,2,11,7,2,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,0,7,0,18,3,25,0,0,41,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75,10,1,6,0,0,3,32,0,0,0,1,0,2,0,0,2,0,0,13,1,12,0,13,2,10,0,2,2,21,0,0,15,10,0,0,1,0,2,0,0,4,19,2,16,6,32,0,27,0,4,0,0,1,0,0,0,0,10,2,11,7,3,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,0,7,0,18,3,26,0,1,41,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75,10,1,6,0,0,3,32,0,0,0,1,0,1,0,0,2,0,0,13,1,13,0,13,2,10,0,2,1,21,0,0,15,10,0,0,1,0,1,0,0,4,19,1,16,6,32,0,27,0,4,0,0,1,0,0,0,0,10,2,11,7,3,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,0,7,1,18,3,27,0,1,41,2,1
0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,75,10,1,6,0,0,4,32,0,0,0,2,0,0,0,0,2,0,0,13,0,14,0,13,2,10,0,2,0,21,0,0,15,10,0,0,2,0,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,1,0,0,0,0,10,2,11,7,4,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,1,0,0,2,7,2,18,3,14,0,2,41,2,2
0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,75,10,1,6,0,0,5,32,0,0,0,2,0,0,0,0,2,0,0,13,0,13,0,13,2,10,0,2,0,21,0,0,15,10,0,0,2,0,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,1,0,0,0,0,10,2,11,7,5,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,1,7,3,18,3,13,0,2,41,3,2
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,75,10,1,6,0,0,2,32,0,0,0,0,0,0,0,0,2,0,0,13,0,14,0,13,2,10,0,2,0,21,0,0,15,10,0,0,0,0,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,0,0,0,0,0,10,2,11,7,2,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,0,0,0,1,7,2,18,3,12,0,0,41,1,0
0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,75,10,1,6,0,0,3,32,0,0,0,2,0,0,0,0,2,0,0,13,0,15,0,13,2,10,0,2,0,21,0,0,15,10,0,0,2,0,0,0,0,4,19,0,16,6,32,0,27,0,4,0,0,1,0,0,0,0,10,2,11,7,3,0,0,0,0,0,0,0,0,108,8,4,0,0,0,0,1,0,0,2,7,1,18,3,15,0,2,41,0,2
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85,26,0,2,0,0,1,62,0,0,0,0,0,0,0,0,2,0,0,18,1,0,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,1,0,0,0,0,0,0,0,0,98,7,3,0,0,0,0,0,0,0,0,4,1,18,3,0,0,0,47,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,85,26,0,2,0,0,3,62,0,0,0,0,0,0,0,0,2,1,0,18,2,1,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,3,0,0,0,1,0,0,0,0,98,7,3,0,0,0,0,0,0,1,0,4,3,18,3,1,0,0,47,1,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,85,26,0,2,1,0,3,62,0,0,0,0,0,0,1,0,2,1,0,18,2,2,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,0,0,1,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,3,0,0,0,0,0,0,0,0,98,7,3,0,0,0,0,0,0,0,1,4,2,18,3,2,1,0,47,0,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,85,26,0,2,0,0,2,62,0,0,0,0,0,0,0,0,2,1,0,18,1,3,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,2,0,0,0,0,0,0,0,1,98,7,3,0,0,0,0,0,0,0,0,4,2,18,3,27,0,0,47,0,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,85,26,0,2,0,0,2,62,0,0,0,0,0,0,0,0,2,1,0,18,1,2,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,2,0,0,0,0,0,0,0,0,98,7,3,0,0,0,0,0,0,1,0,4,2,18,3,26,0,0,47,0,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,85,26,0,2,0,0,2,62,0,0,0,0,0,0,0,0,2,1,0,18,2,3,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,2,0,0,0,0,0,0,0,0,98,7,3,0,0,0,0,0,0,1,0,4,2,18,3,3,0,0,47,2,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,85,26,0,2,0,0,1,62,0,0,0,0,0,0,0,0,2,0,0,18,1,8,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,1,0,0,0,0,0,0,0,0,98,7,3,0,0,0,0,0,0,0,0,4,1,18,3,18,0,0,47,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,85,26,0,2,2,0,3,62,0,0,0,0,0,0,2,0,2,1,0,18,2,5,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,0,0,2,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,3,0,0,0,0,0,0,0,0,98,7,3,0,0,0,0,0,0,1,1,4,1,18,3,29,2,0,47,2,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,85,26,0,2,1,0,3,62,0,0,0,0,0,1,1,0,2,2,0,18,2,4,0,6,2,23,0,0,1,0,0,0,13,15,0,0,0,0,1,1,0,2,48,1,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,3,0,0,0,0,0,0,0,1,98,7,3,0,0,0,0,0,0,1,0,4,1,18,3,28,1,0,47,1,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,85,26,0,2,0,0,2,62,0,0,0,0,0,0,0,0,2,0,0,18,2,6,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,2,0,0,0,0,0,0,0,0,98,7,3,0,0,0,0,0,0,0,0,4,2,18,3,30,0,0,47,2,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,85,26,0,2,1,0,1,62,0,0,0,0,0,0,1,0,2,0,0,18,0,6,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,0,0,1,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,1,0,25,3,0,22,1,0,0,0,0,0,0,0,0,98,7,3,0,0,0,0,0,0,0,0,4,0,18,3,30,1,0,47,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,85,26,0,2,0,0,2,62,1,0,0,0,1,1,0,0,2,0,1,18,1,5,0,6,2,23,0,0,1,0,0,0,13,15,0,0,0,1,1,0,0,2,48,1,6,4,62,0,38,0,0,0,0,0,0,1,0,0,25,3,0,22,2,0,0,0,0,0,0,0,0,98,7,3,0,0,0,0,0,0,0,0,4,0,18,3,37,0,0,47,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,85,26,0,2,2,0,2,62,0,0,0,0,0,0,2,0,2,2,0,18,1,10,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,0,0,2,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,1,0,25,3,0,22,2,0,0,0,0,0,0,0,1,98,7,3,0,0,0,0,0,0,1,0,4,0,18,3,58,2,0,47,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,26,0,2,1,0,2,62,1,0,0,0,1,0,1,0,2,2,1,18,1,6,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,1,0,1,0,2,48,0,6,4,62,0,38,0,0,0,0,0,1,0,0,0,25,3,0,22,2,0,0,0,0,0,0,0,1,98,7,3,0,0,0,0,0,0,1,0,4,0,18,3,38,1,0,47,0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,85,26,0,2,0,0,2,62,0,0,0,0,0,0,0,0,2,1,0,18,1,11,0,6,2,23,1,0,0,0,0,0,13,15,0,0,0,0,0,0,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,2,1,0,0,0,0,0,0,1,98,7,3,0,0,0,1,0,0,0,0,4,1,18,3,59,0,0,47,2,0
0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,85,26,0,2,0,0,3,62,0,0,0,0,0,1,0,0,2,3,0,18,2,8,0,6,2,23,0,0,1,0,0,0,13,15,0,0,0,0,1,0,0,2,48,1,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,3,0,0,0,0,0,0,0,1,98,7,3,0,0,0,0,0,0,1,0,4,2,18,3,40,0,0,47,0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,85,26,0,2,0,0,2,62,1,0,0,0,1,0,0,0,2,1,1,18,2,6,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,1,0,0,0,2,48,0,6,4,62,0,38,0,0,0,0,0,1,0,0,0,25,3,0,22,2,0,0,0,0,0,0,0,1,98,7,3,0,0,0,0,0,0,0,0,4,1,18,3,16,0,0,47,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,85,26,0,2,2,0,2,62,0,0,0,0,0,0,2,0,2,2,0,18,1,9,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,0,0,2,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,1,0,25,3,0,22,2,0,0,0,0,0,1,0,1,98,7,3,0,0,0,0,0,0,1,1,4,0,18,3,57,2,0,47,1,0
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,85,26,0,2,0,0,2,62,0,0,0,0,0,0,0,0,2,1,0,18,0,4,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,2,48,0,6,4,62,1,38,0,0,0,0,0,0,0,0,0,25,3,0,22,2,0,0,0,0,0,0,0,1,98,7,3,0,0,0,0,0,0,0,1,4,1,18,3,5,0,0,47,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,85,26,0,2,1,0,2,62,0,0,0,0,0,0,1,0,2,2,0,18,2,7,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,0,0,1,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,2,0,0,0,0,0,0,0,1,98,7,3,0,0,0,0,0,0,1,1,4,1,18,3,17,1,0,47,0,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,85,26,0,2,0,0,3,62,0,0,0,0,0,0,0,0,2,2,0,18,2,4,1,6,2,23,0,0,0,0,0,1,13,15,0,0,0,0,0,0,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,3,0,0,0,0,0,0,0,1,98,7,3,0,0,0,0,0,0,0,1,4,2,18,3,4,0,0,47,0,0
0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,85,26,0,2,1,0,4,62,1,0,0,0,1,0,1,0,2,3,1,18,3,5,0,6,2,23,0,0,0,0,0,0,13,15,0,0,0,1,0,1,0,2,48,0,6,4,62,0,38,0,0,0,0,0,0,0,0,0,25,3,0,22,4,0,0,0,0,0,0,0,1,98,7,3,0,0,0,0,0,0,1,1,4,2,18,3,5,1,0,47,2,0
